time,Distance,Speed_RL,Speed_FR,Speed_FL,Speed_RR,BP_F,BP_R,LateralAcc,InlineAcc,VerticalAcc,PitchRate,RollRate,YawRate,RPM,TPS,IAT,BT_FR_L,BT_FR_R,GPS_Speed,GPS_Nsat,GPS_LatAcc,GPS_LonAcc,GPS_Slope,GPS_Heading,GPS_Gyro,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_Elevation
60.550,0.813,78.406364,76.316772,76.516365,78.641174,0.516403,0.472162,0.235565,0.088253,-0.686682,16.361717,-3.138876,8.516544,9028.046875,100.000000,19.000000,-0.000015,-0.000015,77.949997,13.000000,0.150090,0.276917,-0.183141,141.922058,3.839640,116.000000,49.331439294984,8.566739708721,116.83
60.560,0.813,78.030991,76.300156,76.500565,78.184814,0.516403,0.474994,0.332569,-0.347383,-0.683178,13.746307,-8.042334,8.430147,8949.813477,100.000000,19.000000,-0.000015,-0.000015,78.040001,13.000000,0.151555,0.269460,-0.173973,141.963303,3.878601,116.000000,49.331437734736,8.566741558265,116.83
60.570,0.813,77.655617,76.283546,76.484764,77.728462,0.518735,0.475560,0.360206,-0.427258,-1.105178,8.993025,-14.838555,7.687500,8871.580078,100.000000,19.000000,-0.000015,-0.000015,78.130005,13.000000,0.153021,0.262003,-0.164806,142.004547,3.917562,116.000000,49.331436172895,8.566743407842,116.83
60.580,0.813,77.280251,76.266930,76.468964,77.272102,0.521650,0.472729,0.387844,-0.507133,-1.527177,4.239741,-21.634777,6.944853,8793.346680,100.000000,19.000000,-0.000015,-0.000015,78.220001,13.000000,0.154487,0.254547,-0.155639,142.045807,3.956523,116.000000,49.331434596715,8.566745257723,116.83
60.590,0.814,76.904877,76.250320,76.453163,76.815750,0.521650,0.473861,0.280561,-0.468909,-1.391150,-12.197374,-14.129484,6.158089,8715.113281,100.000000,19.000000,-0.000015,-0.000015,78.309998,13.000000,0.155953,0.247090,-0.146472,142.087067,3.995484,116.000000,49.331433020536,8.566747107604,116.83
60.600,0.814,76.529503,76.233704,76.437363,76.359390,0.521650,0.477826,0.173279,-0.430685,-1.255124,-28.634491,-6.624191,5.371324,8636.879883,100.000000,19.000000,-0.000015,-0.000015,78.400002,13.000000,0.157419,0.239633,-0.137304,142.128311,4.034445,116.000000,49.331431444356,8.566748957484,116.83
60.610,0.814,76.594872,76.202293,76.495903,76.408981,0.518735,0.482923,0.085841,-0.256896,-0.887924,-23.449791,11.445695,5.053309,8602.373047,100.000000,19.000000,-0.000015,-0.000015,78.430000,13.000000,0.159777,0.243457,-0.135012,142.159256,4.094033,116.000000,49.331429868177,8.566750807365,116.83
60.620,0.814,76.660233,76.170883,76.554443,76.458572,0.508240,0.485755,-0.001597,-0.083107,-0.520724,-18.265089,29.515581,4.735294,8567.865234,100.000000,19.000000,-0.000015,-0.000015,78.459999,13.000000,0.162135,0.247281,-0.132721,142.190201,4.153621,116.000000,49.331428291997,8.566752657246,116.83
60.630,0.814,76.725601,76.139473,76.612976,76.508171,0.518152,0.480658,0.056245,0.070688,-0.465146,-25.418556,6.605139,4.077206,8533.358398,100.000000,19.000000,-0.000015,-0.000015,78.490005,13.000000,0.164493,0.251105,-0.130429,142.221130,4.213208,116.000000,49.331426715818,8.566754507126,116.83
60.640,0.815,76.790962,76.108063,76.671516,76.557762,0.523982,0.476693,0.114087,0.224483,-0.409567,-32.572021,-16.305304,3.419118,8498.850586,100.000000,19.000000,-0.000015,-0.000015,78.520004,13.000000,0.166851,0.254929,-0.128137,142.252075,4.272796,116.000000,49.331425099354,8.566756385311,116.83
60.650,0.815,76.856331,76.076653,76.730057,76.607353,0.510572,0.471596,0.183171,0.236958,-0.671011,-27.324865,-8.588433,3.397059,8464.343750,100.000000,19.000000,-0.000015,-0.000015,78.550003,13.000000,0.169209,0.258753,-0.125845,142.283020,4.332383,116.000000,49.331423478414,8.566758266640,116.82
60.660,0.815,77.225357,76.256813,76.883400,76.913353,0.534477,0.474994,0.252256,0.249433,-0.932455,-22.077709,-0.871563,3.375000,8429.836914,100.000000,19.000000,-0.000015,-0.000015,78.580002,13.000000,0.171567,0.262577,-0.123553,142.313965,4.391971,116.000000,49.331421857475,8.566760147969,116.82
60.670,0.815,77.594391,76.436966,77.036743,77.219345,0.522233,0.459136,0.207888,0.208947,-0.774771,-21.655899,-2.901566,3.814339,8395.329102,100.000000,19.000000,-0.000015,-0.000015,78.610001,13.000000,0.173926,0.266401,-0.121261,142.344910,4.451559,116.000000,49.331420236535,8.566762029298,116.82
60.680,0.816,77.963417,76.617126,77.190079,77.525345,0.512321,0.467632,0.163521,0.168460,-0.617087,-21.234089,-4.931569,4.253677,8360.822266,100.000000,19.000000,-0.000015,-0.000015,78.640007,13.000000,0.176284,0.270225,-0.118970,142.375839,4.511146,116.000000,49.331418615595,8.566763910628,116.82
60.690,0.816,78.332451,76.797279,77.343422,77.831337,0.535643,0.476127,0.116478,0.361844,-0.786305,-12.172393,2.868217,4.143383,8326.314453,100.000000,19.000000,-0.000015,-0.000015,78.670006,13.000000,0.178642,0.274049,-0.116678,142.406784,4.570734,116.000000,49.331416994655,8.566765791957,116.82
60.700,0.816,78.701477,76.977440,77.496765,78.137337,0.570625,0.480658,0.069434,0.555227,-0.955524,-3.110697,10.668003,4.033089,8291.807617,100.000000,19.000000,-0.000015,-0.000015,78.700005,13.000000,0.181000,0.277873,-0.114386,142.437729,4.630322,116.000000,49.331415391436,8.566767638175,116.82
60.710,0.816,78.883507,77.223274,77.607368,78.328850,0.537392,0.481224,0.106028,0.508054,-0.931579,3.026198,5.830306,4.610294,8306.836914,100.000000,19.000000,-0.000015,-0.000015,78.830002,13.000000,0.182274,0.289408,-0.112667,142.460648,4.653240,116.000000,49.331413795812,8.566769469345,116.81
60.720,0.816,79.065544,77.469109,77.717972,78.520363,0.523982,0.469897,0.142621,0.460880,-0.907635,9.163094,0.992609,5.187500,8321.865234,100.000000,19.000000,-0.000015,-0.000015,78.960007,13.000000,0.183549,0.300944,-0.110948,142.483566,4.676158,116.000000,49.331412200188,8.566771300515,116.81
60.730,0.817,79.247574,77.714951,77.828568,78.711868,0.520484,0.470463,0.174804,0.578281,-0.906418,18.721546,-2.827228,5.408089,8336.894531,100.000000,19.000000,-0.000015,-0.000015,79.090004,13.000000,0.184824,0.312479,-0.109229,142.506485,4.699077,116.000000,49.331410604564,8.566773131685,116.81
60.740,0.817,79.429611,77.960785,77.939171,78.903381,0.523982,0.472162,0.206987,0.695681,-0.905201,28.279997,-6.647064,5.628677,8351.922852,100.000000,19.000000,-0.000015,-0.000015,79.220001,13.000000,0.186098,0.324015,-0.107510,142.529404,4.721995,116.000000,49.331409008940,8.566774962856,116.81
60.750,0.817,79.611641,78.206619,78.049774,79.094894,0.507657,0.468198,0.191550,0.616572,-0.859794,25.467613,-3.522003,5.049633,8366.952148,100.000000,19.000000,-0.000015,-0.000015,79.350006,13.000000,0.187373,0.335551,-0.105792,142.552307,4.744913,116.000000,49.331407413315,8.566776794026,116.81
60.760,0.817,79.564201,78.280083,78.130074,79.213867,0.525148,0.470463,0.176112,0.537462,-0.814387,22.655230,-0.396942,4.470589,8381.981445,100.000000,19.000000,-0.000015,-0.000015,79.480003,13.000000,0.188648,0.347086,-0.104073,142.575226,4.767831,116.000000,49.331405796226,8.566778641742,116.81
60.770,0.818,79.516762,78.353546,78.210365,79.332832,0.521650,0.473295,0.166265,0.319394,-1.160416,21.951893,-1.294718,3.360295,8397.009766,100.000000,19.000000,-0.000015,-0.000015,79.610001,13.000000,0.189922,0.358622,-0.102354,142.598145,4.790750,116.000000,49.331404146938,8.566780514278,116.80
60.780,0.818,79.469322,78.427017,78.290665,79.451805,0.519901,0.472729,0.156418,0.101327,-1.506445,21.248558,-2.192494,2.250000,8412.039063,100.000000,19.000000,-0.000015,-0.000015,79.739998,13.000000,0.191197,0.370157,-0.100635,142.621063,4.813668,116.000000,49.331402497650,8.566782386814,116.80
60.790,0.818,79.421883,78.500481,78.370956,79.570770,0.524565,0.472162,0.167011,-0.030678,-1.436412,12.936317,0.066241,1.538603,8427.067383,100.000000,19.000000,-0.000015,-0.000015,79.870003,13.000000,0.192472,0.381693,-0.098916,142.643982,4.836586,116.000000,49.331400848363,8.566784259349,116.80
60.800,0.818,79.374443,78.573944,78.451256,79.689743,0.515820,0.469331,0.177604,-0.162683,-1.366379,4.624078,2.324977,0.827206,8442.096680,100.000000,19.000000,-0.000015,-0.000015,80.000000,13.000000,0.193746,0.393228,-0.097197,142.666901,4.859505,116.000000,49.331399199075,8.566786131885,116.80
60.810,0.818,79.614944,78.597046,78.645004,79.860153,0.511738,0.478392,0.204641,0.061905,-1.229865,-2.359319,2.879654,0.560662,8454.772461,100.000000,19.000000,-0.000015,-0.000015,80.169998,13.000000,0.191579,0.396032,-0.097197,142.682938,4.795333,116.000000,49.331397549787,8.566788004421,116.80
60.820,0.819,79.855453,78.620148,78.838753,80.030563,0.513488,0.467632,0.231679,0.286493,-1.093351,-9.342715,3.434331,0.294118,8467.449219,100.000000,19.000000,-0.000015,-0.000015,80.340004,13.000000,0.189412,0.398837,-0.097197,142.698990,4.731162,116.000000,49.331395897572,8.566789878563,116.79
60.830,0.819,80.095955,78.643257,79.032501,80.200966,0.511155,0.469331,0.268869,0.454693,-1.212296,-7.817860,7.968957,1.222427,8480.125000,100.000000,19.000000,-0.000015,-0.000015,80.510002,13.000000,0.187246,0.401641,-0.097197,142.715027,4.666991,116.000000,49.331394219011,8.566791767169,116.79
60.840,0.819,80.336464,78.666359,79.226250,80.371376,0.507657,0.469897,0.306060,0.622892,-1.331240,-6.293004,12.503584,2.150736,8492.800781,100.000000,19.000000,-0.000015,-0.000015,80.680000,13.000000,0.185079,0.404445,-0.097197,142.731079,4.602819,116.000000,49.331392540451,8.566793655775,116.79
60.850,0.819,80.576965,78.689461,79.419998,80.541786,0.512321,0.461968,0.299593,0.603331,-1.020787,-10.446722,6.001856,3.220589,8505.476563,100.000000,19.000000,-0.000015,-0.000015,80.850006,13.000000,0.182912,0.407249,-0.097197,142.747116,4.538649,116.000000,49.331390861890,8.566795544381,116.79
60.860,0.820,80.770584,78.891426,79.707771,80.789749,0.517569,0.474428,0.293126,0.583770,-0.710335,-14.600440,-0.499872,4.290442,8518.153320,100.000000,19.000000,-0.000015,-0.000015,81.020004,13.000000,0.180745,0.410054,-0.097197,142.763153,4.474477,116.000000,49.331389183329,8.566797432987,116.79
60.870,0.820,80.964195,79.093391,79.995544,81.037712,0.505908,0.476693,0.230361,0.619932,-0.735399,-11.570907,0.220636,5.051471,8530.829102,100.000000,19.000000,-0.000015,-0.000015,81.190002,13.000000,0.178578,0.412858,-0.097197,142.779205,4.410306,116.000000,49.331387504768,8.566799321592,116.79
60.880,0.820,81.157814,79.295357,80.283318,81.285675,0.516986,0.476693,0.167595,0.656093,-0.760463,-8.541373,0.941144,5.812500,8543.504883,100.000000,19.000000,-0.000015,-0.000015,81.360001,13.000000,0.176411,0.415662,-0.097197,142.795242,4.346135,116.000000,49.331385826207,8.566801210198,116.79
60.890,0.820,81.351425,79.497322,80.571091,81.533638,0.511738,0.476127,0.132200,0.549738,-0.479016,-10.098898,0.861088,6.126839,8556.181641,100.000000,19.000000,-0.000015,-0.000015,81.530006,13.000000,0.174244,0.418466,-0.097197,142.811295,4.281963,116.000000,49.331384102992,8.566803137699,116.79
60.900,0.820,81.545044,79.699287,80.858864,81.781601,0.508240,0.477259,0.096806,0.443382,-0.197569,-11.656422,0.781031,6.441177,8568.857422,100.000000,19.000000,-0.000015,-0.000015,81.700005,13.000000,0.172077,0.421270,-0.097197,142.827332,4.217792,116.000000,49.331382374816,8.566805069521,116.79
60.910,0.821,81.792442,79.971863,81.009354,82.028770,0.509406,0.472729,0.135610,0.522026,-0.659574,-4.136876,-2.941594,6.770221,8581.389648,98.733200,19.000000,-0.000015,-0.000015,81.860001,13.000000,0.165322,0.403744,-0.103500,142.839935,4.043613,116.000000,49.331380646640,8.566807001344,116.79
60.920,0.821,82.039841,80.244438,81.159851,82.275940,0.514654,0.472162,0.174414,0.600670,-1.121579,3.382671,-6.664219,7.099265,8593.921875,97.466393,19.000000,-0.000015,-0.000015,82.020004,13.000000,0.158566,0.386218,-0.109802,142.852539,3.869434,116.000000,49.331378918464,8.566808933166,116.79
60.930,0.821,82.287247,80.517006,81.310341,82.523117,0.514654,0.476127,0.233129,0.515306,-0.852494,-0.246428,-8.528391,7.235294,8606.454102,96.199585,19.000000,-0.000015,-0.000015,82.180008,13.000000,0.151810,0.368691,-0.116105,142.865143,3.695255,116.000000,49.331377190288,8.566810864989,116.79
60.940,0.821,82.534645,80.789581,81.460838,82.770287,0.512904,0.472729,0.291843,0.429942,-0.583409,-3.875526,-10.392563,7.371324,8618.986328,94.932785,19.000000,-0.000015,-0.000015,82.340004,13.000000,0.145055,0.351165,-0.122407,142.877747,3.521075,116.000000,49.331375462112,8.566812796811,116.79
60.950,0.822,82.782043,81.062157,81.611328,83.017456,0.512321,0.473861,0.314797,0.523390,-0.730921,0.296448,-2.761467,7.152574,8631.517578,93.665985,19.000000,-0.000015,-0.000015,82.500000,13.000000,0.138299,0.333639,-0.128710,142.890350,3.346896,116.000000,49.331373764949,8.566814690467,116.79
60.960,0.822,82.838028,81.244133,81.638008,83.041725,0.603858,0.478958,0.337751,0.616838,-0.878434,4.468421,4.869629,6.933824,8644.049805,92.399178,19.000000,-0.000015,-0.000015,82.660004,13.000000,0.131544,0.316112,-0.135012,142.902954,3.172717,116.000000,49.331372081076,8.566816567766,116.79
60.970,0.822,82.894020,81.426109,81.664688,83.065994,0.801507,0.475560,0.319401,0.442816,-1.055780,6.438147,3.451486,6.242648,8656.582031,91.132370,19.000000,-0.000015,-0.000015,82.820007,13.000000,0.124788,0.298586,-0.141315,142.915558,2.998538,116.000000,49.331370397204,8.566818445065,116.79
60.980,0.822,82.950005,81.608078,81.691360,83.090263,1.188060,0.544655,0.301051,0.268795,-1.233126,8.407872,2.033343,5.551471,8669.114258,89.865570,19.000000,-0.000015,-0.000015,82.980003,13.000000,0.118032,0.281059,-0.147617,142.928162,2.824359,116.000000,49.331368713332,8.566820322364,116.79
60.990,0.823,83.005997,81.790054,81.718040,83.114532,2.124998,1.053237,0.255040,0.376814,-1.103328,9.531096,-1.569198,4.709559,8681.646484,88.598770,19.000000,-0.000015,-0.000015,83.139999,13.000000,0.111277,0.263533,-0.153920,142.940765,2.650179,116.000000,49.331367029459,8.566822199663,116.79
61.000,0.823,83.061981,81.972031,81.744720,83.138802,3.615819,2.667900,0.209030,0.484833,-0.973531,10.654320,-5.171738,3.867647,8694.178711,87.331963,19.000000,-0.000015,-0.000015,83.300003,13.000000,0.104521,0.246007,-0.160223,142.953369,2.476000,116.000000,49.331365345587,8.566824076962,116.79
61.010,0.823,83.079910,81.867935,81.702759,83.197365,5.005193,4.803038,0.155500,0.336893,-1.125618,8.324279,1.893244,3.152574,8670.266602,81.858093,19.000000,-0.000015,-0.000015,83.360001,13.000000,0.094579,0.208851,-0.167671,142.962540,2.235358,116.000000,49.331363652607,8.566825964799,116.79
61.020,0.823,83.097839,81.763840,81.660797,83.255928,6.166599,5.769230,0.101970,0.188953,-1.277706,5.994238,8.958226,2.437500,8646.355469,76.384224,19.000000,-0.000015,-0.000015,83.420006,13.000000,0.084637,0.171695,-0.175119,142.971710,1.994716,116.000000,49.331361945968,8.566827868443,116.79
61.030,0.823,83.115761,81.659737,81.618835,83.314484,7.245798,6.913256,0.058378,0.151561,-1.177985,3.439360,6.207715,1.452206,8622.443359,70.910355,19.000000,-0.000015,-0.000015,83.480003,13.000000,0.074694,0.134539,-0.182568,142.980865,1.754074,116.000000,49.331360239329,8.566829772087,116.79
61.040,0.824,83.133690,81.555641,81.576874,83.373047,8.945930,9.088038,0.014786,0.114168,-1.078264,0.884483,3.457204,0.466912,8598.531250,65.436485,19.000000,-0.000015,-0.000015,83.540001,13.000000,0.064752,0.097383,-0.190016,142.990036,1.513431,116.000000,49.331358532689,8.566831675732,116.79
61.050,0.824,83.151619,81.451546,81.534912,83.431610,10.713693,10.780858,-0.002515,0.121653,-1.212929,1.510951,2.862499,0.029412,8574.619141,59.962616,19.000000,-0.000015,-0.000015,83.600006,13.000000,0.054810,0.060227,-0.197465,142.999207,1.272789,116.000000,49.331356826050,8.566833579376,116.79
61.060,0.824,82.981171,81.260483,81.448914,83.268059,12.229586,12.242040,-0.019816,0.129138,-1.347593,2.137420,2.267794,-0.408088,8550.708008,54.488747,19.000000,-0.000015,-0.000015,83.660004,13.000000,0.044868,0.023071,-0.204913,143.008377,1.032147,116.000000,49.331355119411,8.566835483020,116.79
61.070,0.824,82.810722,81.069420,81.362923,83.104507,13.997349,14.520464,0.006835,0.140882,-1.202611,-2.757107,4.752403,-0.759191,8526.795898,49.014877,19.000000,-0.000015,-0.000015,83.720001,13.000000,0.034925,-0.014085,-0.212362,143.017548,0.791504,116.000000,49.331353414939,8.566837385058,116.79
61.080,0.825,82.640274,80.878365,81.276924,82.940964,15.898045,16.380922,0.033487,0.152625,-1.057629,-7.651634,7.237012,-1.110294,8502.883789,43.541008,19.000000,-0.000015,-0.000015,83.779999,13.000000,0.024983,-0.051241,-0.219810,143.026703,0.550862,116.000000,49.331351729979,8.566839272638,116.79
61.090,0.825,82.469826,80.687302,81.190933,82.777412,17.834888,18.034664,0.059532,-0.085802,-1.010616,-10.197864,-0.308309,-1.744485,8478.972656,38.067139,19.000000,-0.000015,-0.000015,83.840004,13.000000,0.015041,-0.088396,-0.227259,143.035873,0.310220,116.000000,49.331350045018,8.566841160218,116.79
61.100,0.825,82.299377,80.496239,81.104935,82.613861,19.470886,20.076920,0.085577,-0.324229,-0.963603,-12.744094,-7.853630,-2.378676,8455.060547,32.593269,19.000000,-0.000015,-0.000015,83.900002,13.000000,0.005099,-0.125552,-0.234707,143.045044,0.069578,116.000000,49.331348360058,8.566843047798,116.79
61.110,0.825,81.736732,80.352943,80.900826,82.203934,20.347771,21.236803,0.032046,-0.419939,-0.866267,-12.672031,-3.035946,-2.768382,8429.500000,29.383839,19.000000,-0.000015,-0.000015,83.750000,13.000000,-0.003378,-0.166532,-0.241583,143.051926,-0.132103,116.000000,49.331346675097,8.566844935379,116.79
61.120,0.826,81.174088,80.209648,80.696716,81.793999,21.635113,21.911892,-0.021485,-0.515649,-0.768931,-12.599968,1.781737,-3.158088,8403.940430,26.174410,19.000000,-0.000015,-0.000015,83.599998,13.000000,-0.011854,-0.207512,-0.248458,143.058792,-0.333785,116.000000,49.331344990137,8.566846822959,116.79
61.130,0.826,80.611435,80.066353,80.492607,81.384071,23.278690,23.212797,-0.115981,-0.758235,-0.864563,-14.729193,0.386467,-3.748161,8378.379883,22.964979,19.000000,-0.000015,-0.000015,83.450005,13.000000,-0.020330,-0.248492,-0.255334,143.065674,-0.535466,116.000000,49.331343305176,8.566848710539,116.79
61.140,0.826,80.048790,79.923058,80.288498,80.974136,24.633665,24.102533,-0.210477,-1.000821,-0.960196,-16.858418,-1.008802,-4.338235,8352.819336,19.755550,19.000000,-0.000015,-0.000015,83.300003,13.000000,-0.028807,-0.289472,-0.262209,143.072540,-0.737147,116.000000,49.331341627219,8.566850600631,116.79
61.150,0.826,79.486145,79.779762,80.084389,80.564209,25.218449,25.166138,-0.238751,-0.880260,-0.843588,-15.533417,2.436484,-5.066176,8327.259766,16.546120,19.000000,-0.000015,-0.000015,83.150002,13.000000,-0.037283,-0.330452,-0.269084,143.079422,-0.938828,116.000000,49.331339950039,8.566852491003,116.79
61.160,0.826,79.144142,79.683189,79.797913,80.213104,25.476151,25.710400,-0.267024,-0.759699,-0.726979,-14.208416,5.881771,-5.794117,8301.699219,13.336690,19.000000,-0.000015,-0.000015,83.000000,13.000000,-0.045760,-0.371431,-0.275960,143.086304,-1.140509,116.000000,49.331338272860,8.566854381375,116.79
61.170,0.827,78.802147,79.586624,79.511436,79.862000,25.699453,25.748344,-0.226842,-0.788209,-0.618498,-12.613419,1.046933,-6.266544,8276.138672,10.127260,19.000000,-0.000015,-0.000015,82.849998,13.000000,-0.054236,-0.412411,-0.282835,143.093170,-1.342190,116.000000,49.331336595681,8.566856271747,116.79
61.180,0.827,78.460144,79.490051,79.224953,79.510895,25.459244,25.362661,-0.186660,-0.816719,-0.510018,-11.018422,-3.787905,-6.738970,8250.578125,6.917830,19.000000,-0.000015,-0.000015,82.700005,13.000000,-0.062712,-0.453391,-0.289711,143.100052,-1.543872,116.000000,49.331334918501,8.566858162119,116.79
61.190,0.827,78.118149,79.393486,78.938477,79.159790,25.087267,24.907883,-0.134300,-0.699418,-0.738027,-7.929317,4.583713,-7.042279,8225.018555,3.708400,19.000000,-0.000015,-0.000015,82.550003,13.000000,-0.071189,-0.494371,-0.296586,143.106918,-1.745553,116.000000,49.331333241322,8.566860052490,116.79
61.200,0.827,77.776146,79.296913,78.652000,78.808685,24.700130,24.321711,-0.081941,-0.582118,-0.966036,-4.840211,12.955331,-7.345588,8199.458008,0.498970,19.000000,-0.000015,-0.000015,82.400002,13.000000,-0.079665,-0.535351,-0.303462,143.113800,-1.947234,116.000000,49.331331630395,8.566861876658,116.79
61.210,0.828,77.718224,79.053932,78.371483,78.624825,24.020311,23.808031,-0.043304,-0.506335,-0.922040,-2.905077,2.745274,-7.084558,8173.289551,0.498970,19.000000,-0.000015,-0.000015,82.130005,13.000000,-0.082469,-0.564604,-0.302316,143.119537,-2.015989,116.000000,49.331330047862,8.566863672452,116.79
61.220,0.828,77.660309,78.810951,78.090958,78.440964,23.573124,23.387234,-0.004668,-0.430552,-0.878044,-0.969942,-7.464784,-6.823529,8147.121094,0.498970,19.000000,-0.000015,-0.000015,81.860001,13.000000,-0.085274,-0.593857,-0.301170,143.125259,-2.084744,116.000000,49.331328465330,8.566865468246,116.79
61.230,0.828,77.602386,78.567978,77.810440,78.257095,23.527647,22.970400,-0.002112,-0.563621,-0.978787,2.340158,-6.907248,-5.869485,8120.952637,0.498970,19.000000,-0.000015,-0.000015,81.590004,13.000000,-0.088078,-0.623110,-0.300024,143.130997,-2.153499,116.000000,49.331326882797,8.566867264040,116.79
61.240,0.828,77.544472,78.324997,77.529915,78.073235,23.349821,22.723473,0.000443,-0.696690,-1.079530,5.650257,-6.349712,-4.915441,8094.784180,0.498970,19.000000,-0.000015,-0.000015,81.320000,13.000000,-0.090882,-0.652363,-0.298878,143.136719,-2.222254,116.000000,49.331325300264,8.566869059834,116.79
61.250,0.829,77.486549,78.082016,77.249397,77.889374,23.243708,22.485605,-0.014498,-0.840671,-0.932747,6.778285,-3.379045,-4.198529,8068.615234,0.498970,19.000000,-0.000015,-0.000015,81.050003,13.000000,-0.093686,-0.681616,-0.297732,143.142456,-2.291008,116.000000,49.331323717732,8.566870855628,116.79
61.260,0.829,77.245491,77.643044,76.990891,77.639832,23.364979,22.668535,-0.029440,-0.984653,-0.785965,7.906312,-0.408379,-3.481617,8042.446777,0.498970,19.000000,-0.000015,-0.000015,80.780006,13.000000,-0.096490,-0.710869,-0.296586,143.148193,-2.359763,116.000000,49.331322144349,8.566872645629,116.79
61.270,0.829,77.004440,77.204071,76.732391,77.390282,23.520067,22.912066,-0.008009,-0.990075,-0.918244,8.157092,-1.589212,-3.238970,8016.278320,0.498970,19.000000,-0.000015,-0.000015,80.510002,13.000000,-0.099295,-0.740123,-0.295441,143.153915,-2.428518,116.000000,49.331320584693,8.566874426939,116.79
61.280,0.829,76.763382,76.765091,76.473885,77.140739,23.562046,22.891678,0.013421,-0.995498,-1.050524,8.407872,-2.770045,-2.996323,7990.109863,0.498970,19.000000,-0.000015,-0.000015,80.240005,13.000000,-0.102099,-0.769376,-0.294295,143.159653,-2.497273,116.000000,49.331319025037,8.566876208250,116.78
61.290,0.829,76.522331,76.326118,76.215385,76.891190,23.529396,22.552999,0.049263,-1.001020,-1.108292,4.534720,-4.085258,-1.955882,7963.941406,0.498970,19.000000,-0.000015,-0.000015,79.970001,13.000000,-0.104903,-0.798629,-0.293149,143.165375,-2.566028,116.000000,49.331317465380,8.566877989561,116.78
61.300,0.830,76.281273,75.887146,75.956879,76.641647,23.788847,22.323063,0.085106,-1.006542,-1.166061,0.661567,-5.400471,-0.915441,7937.772949,0.498970,19.000000,-0.000015,-0.000015,79.700005,13.000000,-0.107707,-0.827882,-0.292003,143.171112,-2.634783,116.000000,49.331315905724,8.566879770872,116.78
61.310,0.830,76.033875,75.548119,75.780746,76.304260,23.796425,22.248304,0.089836,-0.927699,-0.948856,0.824910,-5.895105,-0.018382,7904.034180,0.498970,19.000000,-0.000015,-0.000015,79.360001,13.000000,-0.106178,-0.844134,-0.290284,143.175690,-2.595822,116.000000,49.331314346068,8.566881552183,116.78
61.320,0.830,75.786476,75.209084,75.604607,75.966873,23.476339,21.939077,0.094565,-0.848855,-0.731651,0.988253,-6.389740,0.878677,7870.294922,0.498970,19.000000,-0.000015,-0.000015,79.020004,13.000000,-0.104648,-0.860385,-0.288565,143.180283,-2.556861,116.000000,49.331312791244,8.566883328778,116.78
61.330,0.830,75.539078,74.870056,75.428474,75.629478,23.315422,21.768606,0.102148,-0.948923,-0.921067,0.640429,-5.314696,1.875000,7836.556152,0.498970,19.000000,-0.000015,-0.000015,78.680008,13.000000,-0.103119,-0.876637,-0.286846,143.184860,-2.517900,116.000000,49.331311279912,8.566885062939,116.78
61.340,0.830,75.291679,74.531021,75.252335,75.292091,22.815760,21.028387,0.109731,-1.048992,-1.110482,0.292604,-4.239652,2.871324,7802.817383,0.498970,19.000000,-0.000015,-0.000015,78.340004,13.000000,-0.101589,-0.892889,-0.285127,143.189438,-2.478939,116.000000,49.331309768581,8.566886797100,116.78
61.350,0.831,75.044281,74.191994,75.076202,74.954704,21.822268,19.811302,0.129098,-0.972610,-0.866753,-1.236095,-5.414766,3.536765,7769.078125,0.498970,19.000000,-0.000015,-0.000015,78.000000,13.000000,-0.100060,-0.909141,-0.283408,143.194031,-2.439977,116.000000,49.331308257250,8.566888531261,116.77
61.360,0.831,74.558861,73.871918,74.723412,74.455086,21.243896,19.323109,0.148466,-0.896228,-0.623024,-2.764794,-6.589881,4.202206,7735.339355,0.498970,19.000000,-0.000015,-0.000015,77.660004,13.000000,-0.098530,-0.925392,-0.281690,143.198608,-2.401016,116.000000,49.331306745919,8.566890265422,116.77
61.370,0.831,74.073441,73.551834,74.370628,73.955467,21.260805,19.095436,0.126482,-0.901551,-0.951533,-1.312001,-7.839334,4.744486,7701.600586,0.498970,19.000000,-0.000015,-0.000015,77.320007,13.000000,-0.097000,-0.941644,-0.279971,143.203186,-2.362055,116.000000,49.331305234587,8.566891999583,116.77
61.380,0.831,73.588020,73.231758,74.017838,73.455849,21.235735,19.059189,0.104498,-0.906873,-1.280042,0.140791,-9.088786,5.286765,7667.861816,0.498970,19.000000,-0.000015,-0.000015,76.980003,13.000000,-0.095471,-0.957896,-0.278252,143.207764,-2.323094,116.000000,49.331303723256,8.566893733744,116.77
61.390,0.832,73.102600,72.911674,73.665054,72.956230,21.301033,19.372948,0.072068,-0.828529,-1.255708,1.257289,-7.141699,5.174633,7634.122559,0.498970,19.000000,-0.000015,-0.000015,76.639999,13.000000,-0.093941,-0.974147,-0.276533,143.212357,-2.284133,116.000000,49.331302236542,8.566895445856,116.77
61.400,0.832,72.617180,72.591599,73.312263,72.456612,21.583807,19.674812,0.039637,-0.750184,-1.231374,2.373787,-5.194612,5.062500,7600.383789,0.498970,19.000000,-0.000015,-0.000015,76.300003,13.000000,-0.092412,-0.990399,-0.274814,143.216934,-2.245172,116.000000,49.331300752563,8.566897155518,116.76
