"Format","AIM CSV File"
"Venue","Imola"
"Vehicle","YamahaR6"
"User","AIM driver"
"Data Source","AIM Data Logger"
"Comment",""
"Date","01/11/07"
"Time","17:27:21"
"Sample Rate","10"
"Duration","118.214"
"Segment","Lap 3 - 1:58.214"

"Time","Distance","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","km/h","#","g","g","deg","deg","deg/s","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10",

11.900,0.650,109.833000,7.000000,-0.718638,-0.770567,-0.304952,112.082298,-13.281485,44.344195568404,11.708381235989,30.15
12.000,0.653,107.154007,7.000000,-0.768987,-0.748733,-0.338126,113.470001,-14.556431,44.344183887143,11.708347074350,30.15
12.100,0.656,104.574997,7.000000,-0.819469,-0.722807,-0.366774,114.979515,-15.895318,44.344172000453,11.708314434190,30.16
12.200,0.659,102.074997,7.000000,-0.870455,-0.691782,-0.395422,116.638008,-17.284857,44.344159697771,11.708283238924,30.15
12.300,0.662,99.616997,7.000000,-0.921173,-0.655658,-0.421663,118.445457,-18.733522,44.344146841409,11.708252927323,30.14
12.400,0.664,97.359001,7.000000,-0.970617,-0.614704,-0.440055,120.399475,-20.195482,44.344133561982,11.708223729602,30.12
12.500,0.667,95.280006,7.000000,-1.017982,-0.570059,-0.460567,122.488594,-21.629707,44.344119937683,11.708195869567,30.11
12.600,0.670,93.364006,6.790000,-1.060517,-0.522630,-0.472026,124.706161,-23.003662,44.344106021225,11.708169495250,30.10
12.700,0.672,91.764000,6.000000,-1.099095,-0.473658,-0.482282,127.063660,-24.272650,44.344091520645,11.708144590350,30.09
12.800,0.675,90.184998,6.000000,-1.133210,-0.421869,-0.488012,129.565308,-25.458443,44.344076285672,11.708120650379,30.10
12.900,0.677,88.748001,6.210000,-1.162999,-0.366123,-0.491335,132.185776,-26.516352,44.344060477432,11.708097850737,30.13
13.000,0.680,87.590004,7.000000,-1.188428,-0.304844,-0.484402,134.890717,-27.463335,44.344044208733,11.708076367783,30.16
13.100,0.682,86.632004,7.000000,-1.206815,-0.233336,-0.469333,137.657761,-28.207722,44.344027571427,11.708056312448,30.17
13.200,0.684,85.894997,7.000000,-1.214839,-0.149752,-0.437076,140.500214,-28.648212,44.344010228955,11.708037750971,30.24
13.300,0.687,85.458000,7.000000,-1.208408,-0.057008,-0.390036,143.390305,-28.656921,44.343992024996,11.708020231511,30.26
13.400,0.689,85.373505,7.000000,-1.182558,0.042178,-0.336063,146.275040,-28.127737,44.343973169946,11.708003833640,30.30
13.500,0.692,85.723503,7.000000,-1.131757,0.141001,-0.271835,149.064560,-26.880981,44.343953814057,11.707988628479,30.35
13.600,0.694,86.231003,6.790000,-1.048587,0.228895,-0.206689,151.644806,-24.751183,44.343934085140,11.707974618045,30.38
13.700,0.696,87.351997,6.000000,-0.934755,0.297770,-0.156326,153.961502,-21.893957,44.343913674592,11.707961767207,30.43
13.800,0.699,88.573006,6.000000,-0.795863,0.345078,-0.116506,156.000198,-18.451626,44.343892499762,11.707949546529,30.49
13.900,0.701,89.915001,6.210000,-0.636609,0.368940,-0.102927,157.696960,-14.570181,44.343870855985,11.707937887254,30.54
14.000,0.704,91.351997,7.000000,-0.461249,0.369991,-0.110146,158.989090,-10.389422,44.343848982064,11.707926706897,30.56
14.100,0.706,92.531006,6.790000,-0.277802,0.351012,-0.149336,159.791458,-6.191705,44.343827085889,11.707915869609,30.53
14.200,0.709,93.631004,6.000000,-0.092877,0.322301,-0.210242,160.167999,-2.085660,44.343804929783,11.707905038541,30.50
14.300,0.712,94.689003,6.000000,0.088429,0.291607,-0.285929,160.159775,1.895021,44.343782321240,11.707893743820,30.40
14.400,0.714,95.526001,6.000000,0.261551,0.264667,-0.368550,159.787231,5.604350,44.343759524570,11.707881915763,30.30
14.500,0.717,96.189003,6.000000,0.423004,0.247218,-0.455410,159.061844,8.941027,44.343736751252,11.707869450196,30.21
14.600,0.720,97.152000,6.000000,0.568186,0.242986,-0.518149,158.007156,11.834922,44.343714175376,11.707856219552,30.11
14.700,0.722,98.309998,6.000000,0.701692,0.248148,-0.551037,156.679840,14.450130,44.343691631737,11.707841600499,30.09
14.800,0.725,99.289001,6.000000,0.827819,0.259416,-0.553157,155.096176,16.873512,44.343668986045,11.707825259389,30.10
14.900,0.728,100.209999,6.210000,0.947438,0.275649,-0.535682,153.285767,19.149759,44.343646541590,11.707807325053,30.14
15.000,0.731,101.209999,7.000000,1.058306,0.296878,-0.495575,151.262421,21.218596,44.343624569952,11.707787835541,30.20
15.100,0.734,102.251999,6.790000,1.152273,0.325251,-0.455468,149.051483,22.926926,44.343603297105,11.707766827168,30.28
15.200,0.736,103.494003,6.000000,1.222895,0.360738,-0.415361,146.689743,24.049007,44.343582653912,11.707743668909,30.35
15.300,0.739,104.893997,6.000000,1.269062,0.401055,-0.376457,144.225449,24.625860,44.343562319527,11.707718368507,30.42
15.400,0.742,106.357002,6.000000,1.292688,0.444526,-0.343283,141.718307,24.694845,44.343542439434,11.707691362644,30.49
15.500,0.745,108.057007,6.000000,1.296486,0.487832,-0.313431,139.241867,24.347633,44.343523136244,11.707662949563,30.56
15.600,0.748,109.799004,6.000000,1.286997,0.528086,-0.277851,136.858948,23.714399,44.343504481081,11.707633399951,30.63
15.700,0.752,111.720001,6.000000,1.272440,0.565924,-0.237744,134.533310,23.022038,44.343486323517,11.707602155621,30.71
15.800,0.755,113.762001,6.000000,1.255334,0.602117,-0.197637,132.262558,22.311569,44.343468342822,11.707569076471,30.80
15.900,0.758,115.983002,6.000000,1.235546,0.637539,-0.156326,130.042465,21.586664,44.343450683559,11.707534597347,30.90
16.000,0.761,118.283005,6.000000,1.211232,0.671018,-0.110490,127.903152,20.783377,44.343433484894,11.707499012749,31.00
16.100,0.765,120.603996,6.000000,1.175618,0.699098,-0.065856,125.885086,19.826996,44.343416850877,11.707462567910,31.10
16.200,0.768,123.025002,6.000000,1.122026,0.717186,-0.025749,123.972542,18.577490,44.343400671689,11.707424629600,31.21
16.300,0.771,125.567001,6.000000,1.050085,0.720315,0.013155,122.179413,17.057775,44.343384633890,11.707385006430,31.31
16.400,0.775,128.266998,6.000000,0.960566,0.704159,0.046329,120.531021,15.300400,44.343368856085,11.707344246916,31.41
16.500,0.779,130.862015,6.000000,0.854879,0.664492,0.073773,119.071350,13.369303,44.343353429595,11.707302796035,31.50
16.600,0.782,133.083008,6.210000,0.735604,0.598255,0.093082,117.856575,11.315135,44.343338403455,11.707261053855,31.57
16.700,0.786,135.257004,7.000000,0.607171,0.512860,0.098812,116.852287,9.206651,44.343323613505,11.707218550650,31.63
16.800,0.790,136.894012,7.000000,0.471224,0.416694,0.103338,116.033768,7.083727,44.343308746537,11.707175044453,31.68
16.900,0.794,138.210007,7.000000,0.327998,0.316265,0.103338,115.414856,4.896862,44.343293877277,11.707131087675,31.73
17.000,0.798,139.147003,7.000000,0.175818,0.219520,0.102135,115.018478,2.649721,44.343279052860,11.707087126174,31.77
17.100,0.801,139.710495,7.000000,0.011765,0.137260,0.096405,114.869972,0.263925,44.343264282456,11.707043528393,31.81
17.200,0.805,139.760498,7.000000,-0.164333,0.075899,0.091879,114.989258,-2.326990,44.343249226652,11.706999894430,31.85
17.300,0.809,139.820999,7.000000,-0.346104,0.034798,0.093082,115.354004,-5.013246,44.343233507482,11.706955798070,31.90
17.400,0.813,139.879013,7.000000,-0.526371,0.012919,0.097609,115.982307,-7.693542,44.343217216393,11.706911742078,31.95
17.500,0.817,139.820999,7.000000,-0.693330,0.007578,0.098812,116.874176,-10.191867,44.343200397943,11.706868161750,31.99
17.600,0.821,139.942001,6.790000,-0.830074,0.014251,0.103338,118.012756,-12.216242,44.343183078065,11.706825413744,32.03
17.700,0.825,140.141998,6.000000,-0.926030,0.023779,0.102135,119.322655,-13.621821,44.343164885619,11.706783196398,32.04
17.800,0.829,140.341995,6.000000,-0.981196,0.029317,0.096405,120.748978,-14.408607,44.343145671934,11.706741025074,32.05
17.900,0.833,140.584000,6.210000,-0.996511,0.027711,0.089473,122.236259,-14.581412,44.343125715982,11.706699312483,32.05
18.000,0.837,140.879013,7.000000,-0.977506,0.018457,0.076810,123.695236,-14.192030,44.343105234780,11.706658416836,32.06
18.100,0.840,140.758011,7.000000,-0.937355,0.004232,0.059621,125.064949,-13.473082,44.343084417851,11.706618605850,32.04
18.200,0.844,140.579010,7.000000,-0.900951,-0.003155,0.042433,126.361671,-12.861392,44.343062883511,11.706579573097,31.86
